epoch,train_loss,train_dice,val_loss,val_dice,test_dice,test_loss
1,0.5744051151805454,0.21475703550709618,0.4634266674518585,0.18261534571647645,,
2,0.4780337823761834,0.2763589915302065,4.15511269569397,0.2741448640823364,,
3,0.3393522255950504,0.36691229475869075,0.48254812955856324,0.21942330598831178,0.2981023800373077,4.004234580993653
