epoch,train_loss,train_dice,val_loss,val_dice,test_dice,test_loss
1,2.185636239520673,0.14243913279668133,2.18566235393948,0.1408888888888889,,
2,2.185537108468847,0.14192058867104548,2.1865584965811835,0.1408888888888889,,
3,2.185187463501576,0.14342683589313052,2.1862305561701456,0.1408888888888889,0.17172701949860725,2.2061751188341954
