epoch,train_loss,train_dice,val_loss,val_dice,test_dice,test_loss
1,1.9955390633014292,0.32941132895451625,1.8970431981550322,0.5057777777777778,,
2,2.1272123818972197,0.4633438688330288,2.6268399105908142,0.45766666666666667,,
3,2.3554373000762436,0.43621907254679243,2.8026421668358252,0.41744444444444445,0.5802228412256267,1.466008509428326
