epoch,train_loss,train_dice,val_loss,val_dice,test_dice,test_loss
1,1.9790707512997516,0.318546594893575,1.974299237847328,0.5668888888888889,,
2,2.0448647197490946,0.482838658699195,1.8953566687934928,0.44433333333333336,,
3,2.1770590898196165,0.46371425749419726,1.9228439787423446,0.4682222222222222,0.6107242339832869,1.4684380089433495
