epoch,train_loss,train_dice,val_loss,val_dice,test_dice,test_loss
1,1.9401011044310665,0.264531581806509,1.891358952999115,0.265,,
2,1.9245935262649216,0.31262037631487977,1.9960350374115838,0.31766666666666665,,
3,1.9734069835557437,0.29538495728184105,1.9772317465941112,0.30677777777777776,0.45793871866295266,1.7580743170382254
