epoch,train_loss,train_dice,val_loss,val_dice,test_dice,test_loss
1,1.814546468135127,0.30743493505852143,1.8134784688419765,0.25566666666666665,,
2,1.7123236342708241,0.35427675440762507,1.7079255352252058,0.35388888888888886,,
3,1.6910740385884229,0.37216652674206135,1.6726988225976627,0.3844444444444444,0.4424791086350975,1.4603100726816771
