epoch,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,grad_norm,effective_batch_size,original_batch_size,elapsed_seconds,learning_rate,grad_noise_var
1,0.6081147737695143,76.46333333333334,0.3246520192672809,90.51666666666668,0.3246520192672809,90.51666666666668,0.7082311655883993,128,128,8.17537808418274,0.0082864024826805,
2,0.2682844557185873,82.995,0.2483864606668551,92.8,0.2483864606668551,92.8,0.701291057412008,128,128,17.12359881401062,0.0082783085780672,
3,0.2086378952832583,84.575,0.2013107500970363,93.9,0.2013107500970363,93.9,0.7816757685475458,128,128,25.3528892993927,0.0082540588071713,
4,0.1654209554266025,85.68833333333333,0.1640487723052501,95.2,0.1640487723052501,95.2,0.4996531163743471,128,128,33.63408279418945,0.0082137488727597,
5,0.1352577135496512,86.48833333333333,0.14531337035199,95.78333333333332,0.14531337035199,95.78333333333332,0.5484263026577487,128,128,41.95096945762634,0.0081575378597277,
6,0.1143355665649,87.01166666666667,0.1287550086465974,96.25,0.1287550086465974,96.25,0.6042818227600895,128,128,50.91204643249512,0.0080856476072634,
7,0.0980008617043495,87.495,0.1141816467667619,96.91666666666669,0.1141816467667619,96.91666666666669,0.6315876068365939,128,128,59.237958908081055,0.0079983618333498,
8,0.0848228139493844,87.86666666666666,0.1085956192885835,97.05,0.1085956192885835,97.05,0.8956334594718359,128,128,67.66367483139038,0.0078960250150593,
9,0.0756918248142252,88.14333333333333,0.1087204781360924,97.1,0.1087204781360924,97.1,0.8191925955650705,128,128,76.29309463500977,0.0077790410290606,
10,0.0720590543072511,88.32333333333334,0.1127543063679089,97.26666666666668,0.1127543063679089,97.26666666666668,1.5494726245961494,128,128,89.16372585296631,0.0076478715577014,0.7082124948501587
11,0.0674952855973694,88.42333333333333,0.1194318037014454,97.43333333333334,0.1194318037014454,97.43333333333334,1.2429252444914485,128,128,97.55935859680176,0.0075030342669596,
12,0.0683548516589459,88.54333333333334,0.1417483318752298,97.13333333333334,0.1417483318752298,97.13333333333334,1.2183548664968822,128,128,105.86013841629028,0.007345100763452,
13,0.0684335216200111,88.605,0.1465240855856488,97.4,0.1465240855856488,97.4,1.04894623101139,128,128,114.68045973777772,0.0071746943385638,
14,0.0728678500348199,88.63666666666667,0.1814261120744049,97.15,0.1814261120744049,97.15,1.29571734207547,128,128,123.1156919002533,0.0069924875086028,
15,0.0723159354647965,88.68166666666667,0.1969657610170543,97.13333333333334,0.1969657610170543,97.13333333333334,2.20808543165694,128,128,131.44530034065247,0.0067991993606846,
16,0.0727603523191991,88.77833333333334,0.2270988506497815,97.25,0.2270988506497815,97.25,3.721979753129413,128,128,139.8434398174286,0.0065955927148239,
17,0.0801609611570155,88.76666666666667,0.2406163197447313,97.0,0.2406163197447313,97.0,1.9810109951673995,128,128,148.52619624137878,0.0063824711134329,
18,0.08088003776546,88.79666666666667,0.2911249517152707,96.96666666666668,0.2911249517152707,96.96666666666668,2.616001313740103,128,128,156.67817044258118,0.0061606756501065,
19,0.0821243493379947,88.83666666666667,0.2869682706271608,97.28333333333332,0.2869682706271608,97.28333333333332,4.156550793524364,128,128,164.98977971076965,0.0059310816502095,
20,0.0929341799383972,88.815,0.3201537493150681,96.95,0.1190477318115881,97.4,4.471350570601642,128,128,178.3353476524353,0.0056945952163681,13.607415199279783
