epoch,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,grad_norm,effective_batch_size,original_batch_size,elapsed_seconds,learning_rate,grad_noise_var
1,0.256267578928109,84.27666666666667,0.1272647435156007,96.03333333333332,0.1272647435156007,96.03333333333332,0.5687065812103291,128,128,7.329233646392822,0.0081023562077666,
2,0.1113313838345179,87.89166666666667,0.1069014448051651,96.9,0.1069014448051651,96.9,0.768010553110612,128,128,14.650195598602297,0.0080944420739281,
3,0.0932383538881466,88.34166666666667,0.1105089876024673,96.8,0.1105089876024673,96.8,0.5524719396849,128,128,22.299998998641968,0.008070730905883,
4,0.0825955383126487,88.69833333333334,0.101629070782413,97.21666666666668,0.101629070782413,97.21666666666668,0.5559979020872838,128,128,29.723669290542603,0.0080313162807792,
5,0.0729127213606054,88.88,0.1165487269560496,97.1,0.1165487269560496,97.1,0.4641634714886587,128,128,37.18598127365112,0.007976353750135,
6,0.0671911339906719,89.00833333333334,0.1285346720057229,97.0,0.1285346720057229,97.0,0.5880265794258943,128,128,44.591323137283325,0.0079060602259489,
7,0.0593427583857735,89.15833333333333,0.1269415978652735,96.96666666666668,0.1269415978652735,96.96666666666668,0.2807101413602924,128,128,51.90251398086548,0.0078207131246468,
8,0.058973229326908,89.27666666666667,0.1728423439199105,96.6,0.1728423439199105,96.6,0.4841332296174789,128,128,59.61307168006897,0.0077206492722462,
9,0.0492460438407851,89.41333333333333,0.2039605521907409,96.26666666666668,0.2039605521907409,96.26666666666668,0.7091013518245713,128,128,67.03865122795105,0.0076062635750577,
10,0.0551154546514683,89.335,0.1473573953844607,97.21666666666668,0.1473573953844607,97.21666666666668,0.386624147413024,128,128,78.6634292602539,0.0074780074611702,0.1502154171466827
11,0.0438710512059312,89.49166666666666,0.1506941224991654,97.1,0.1506941224991654,97.1,0.5126737169106516,128,128,86.08604717254639,0.0073363870988706,
12,0.0420876424881007,89.555,0.1612040550486805,97.18333333333334,0.1612040550486805,97.18333333333334,1.0202383302392055,128,128,93.65862107276917,0.0071819613990287,
13,0.0430441019892189,89.53,0.1767422302315632,96.76666666666668,0.1767422302315632,96.76666666666668,0.4208505399955022,128,128,101.05451965332033,0.0070153398093314,
14,0.0323117861377463,89.695,0.1468603172106668,97.66666666666669,0.1468603172106668,97.66666666666669,0.3032657072065102,128,128,108.53899312019348,0.006837179909071,
15,0.0345410220625686,89.65333333333334,0.1801885218980411,97.05,0.1801885218980411,97.05,0.502649104504742,128,128,115.9472165107727,0.0066481848139804,
16,0.0282428034443862,89.71166666666667,0.1559089682996273,97.31666666666666,0.1559089682996273,97.31666666666666,0.1867733566948661,128,128,123.31755447387695,0.0064491004013562,
17,0.0260885080457245,89.76,0.2035197603205839,96.96666666666668,0.2035197603205839,96.96666666666668,0.5454129059021307,128,128,130.91227293014526,0.0062407123664221,
18,0.0246981230281101,89.78666666666666,0.1907744721199075,97.51666666666668,0.1907744721199075,97.51666666666668,0.5581262415490981,128,128,138.3688645362854,0.0060238431215485,
19,0.0254758853855392,89.8,0.1787869542216261,97.45,0.1787869542216261,97.45,0.5781476993807284,128,128,145.86393427848816,0.0057993485505667,
20,0.0217085240115808,89.81166666666667,0.1862103308085352,97.56666666666666,0.1862103308085352,97.56666666666666,0.3283472158871821,128,128,157.84873747825625,0.0055681146309868,0.0710375159978866
21,0.014892158168787,89.87833333333333,0.1930937728223701,97.53333333333332,0.1930937728223701,97.53333333333332,0.5082683248118172,128,128,165.2990746498108,0.0053310539374483,
22,0.0167156597442833,89.875,0.1900506561893659,98.01666666666668,0.1900506561893659,98.01666666666668,0.2932054504574376,128,128,172.6144299507141,0.0050891020402062,
23,0.0169431660097435,89.86,0.2073106865476196,97.4,0.2073106865476196,97.4,0.2382202950202341,128,128,179.94835901260376,0.0048432138128614,
24,0.0104134794765306,89.93333333333334,0.2225614390335977,97.46666666666668,0.2225614390335977,97.46666666666668,0.0025408678587428,128,128,187.3505642414093,0.0045943596639117,
25,0.0077097847776079,89.94833333333334,0.1951014483347535,97.8,0.1951014483347535,97.8,0.6743174052475859,128,128,194.7587184906006,0.0043435217069922,
26,0.0076205758909597,89.95,0.1943498076482986,97.73333333333332,0.1943498076482986,97.73333333333332,0.0201766741470891,128,128,202.335590839386,0.0040916898849221,
27,0.0077486794470395,89.93833333333333,0.1655246932059526,97.91666666666669,0.1655246932059526,97.91666666666669,0.0742429190510824,128,128,209.8507354259491,0.003839858062852,
28,0.0028396840770944,89.98833333333333,0.1824189212250833,98.01666666666668,0.1824189212250833,98.01666666666668,0.4997498243577228,128,128,217.27916836738584,0.0035890201059326,
29,0.0033867393192863,89.98333333333333,0.1683031180873513,98.08333333333331,0.1683031180873513,98.08333333333331,0.0858886063948327,128,128,224.76677942276,0.0033401659569828,
30,0.0008667493191113,89.995,0.1618154386524111,98.18333333333334,0.1618154386524111,98.18333333333334,0.0034402140240379,128,128,236.70494651794436,0.003094277729638,0.0006766039296053
31,0.0002149546604418,90.0,0.1605052116016546,98.31666666666666,0.1605052116016546,98.31666666666666,0.0809351767336694,128,128,244.0379114151001,0.0028523258323959,
