epoch,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,grad_norm,effective_batch_size,original_batch_size,elapsed_seconds,learning_rate,grad_noise_var
1,0.3659096649049018,80.43,0.2468221131712198,93.2,0.2468221131712198,93.2,0.6335012806277078,128,128,8.326581239700317,0.0028686830480339,
2,0.2242642597282102,84.155,0.2079819447050492,94.38333333333334,0.2079819447050492,94.38333333333334,0.6510713395738852,128,128,17.069669008255005,0.0028658810061339,
3,0.1887745456814201,85.16,0.1847318895161152,94.95,0.1847318895161152,94.95,0.7699670086098583,128,128,25.46596455574036,0.0028574859388133,
4,0.1646416529801219,85.785,0.1645783502608537,95.26666666666668,0.1645783502608537,95.26666666666668,0.5759348578578408,128,128,33.896952867507935,0.0028435309775674,
5,0.1471420799810174,86.20666666666666,0.1509584949041406,95.56666666666666,0.1509584949041406,95.56666666666666,0.4347665718398368,128,128,42.26816892623901,0.0028240711962528,
6,0.1330189351786934,86.60166666666667,0.1430747210979461,95.75,0.1430747210979461,95.75,0.4734247368689169,128,128,51.00921511650085,0.0027991833937361,
7,0.1219269896358675,86.90333333333334,0.1315510018418232,96.36666666666666,0.1315510018418232,96.36666666666666,0.5117837325245573,128,128,59.35738182067871,0.0027689657908035,
8,0.1124573111428186,87.18,0.1273966009418169,96.23333333333332,0.1273966009418169,96.23333333333332,0.6261758518183084,128,128,67.64905714988708,0.0027335376425289,
9,0.1043240255477586,87.40833333333333,0.1200052479592462,96.51666666666668,0.1200052479592462,96.51666666666668,0.4968737320625049,128,128,75.99335074424744,0.0026930387676279,
10,0.0973620380658956,87.58833333333334,0.112600745478024,96.75,0.112600745478024,96.75,0.3953546244406794,128,128,88.83787870407104,0.0026476289966574,0.2273694276809692
11,0.0912119396454632,87.755,0.1094040721654892,96.81666666666666,0.1094040721654892,96.81666666666666,0.5411897187012454,128,128,97.25611400604248,0.0025974875412378,
12,0.0856356638620532,87.90166666666667,0.1053910565872987,96.9,0.1053910565872987,96.9,0.4278561282419498,128,128,105.53230333328248,0.0025428122867862,
13,0.0808533243128756,88.02166666666666,0.1023866950223843,96.9,0.1023866950223843,96.9,0.3575739030506279,128,128,114.34212279319765,0.0024838190115531,
14,0.0764383523067309,88.155,0.0999465091153979,97.2,0.0999465091153979,97.2,0.3133239098310947,128,128,122.73856997489928,0.0024207405350445,
15,0.0724403170948203,88.20833333333333,0.0960417982811729,97.21666666666668,0.0960417982811729,97.21666666666668,0.4546343142861949,128,128,131.03663754463196,0.0023538257991892,
